id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD2927c:RVBD2927c	RVBD2927c	RVBD2927c	Essential	ES	MSMEG2416		43	4.9145e-08	3.5454e-06	0.000316	41	22	-3.2342	0.10281	0.17066	0.545715	1275	11	0.61565	-3.2342
RVBD0227c:RVBD0227c	RVBD0227c	RVBD0227c	Essential	ES	MSMEG0317		101	5.506e-08	1.1818e-06	0.000118	42	57	-2.627	0.55937	0.72569	0.931626	3126	21	0.63405	-2.627
RVBD3645:RVBD3645	RVBD3645	RVBD3645	Essential	ES	MSMEG6154	Purine metabolism	176	6.1499e-08	3.5454e-06	0.000316	43	90	-2.1075	0.35594	0.45399	0.789766	2529	42	0.72829	-2.1075
RVBD2748c:ftsK	RVBD2748c	ftsK	Essential	ES	MSMEG2690		224	6.896e-08	3.5454e-06	0.000316	44	100	-2.3324	0.26724	0.35588	0.724925	2180	71	0.6893	-2.3324
RVBD3260c:whiB2	RVBD3260c	whiB2	Essential	ES	MSMEG1831		31	8.0522e-08	1.1818e-06	0.000118	45	21	-3.3218	0.28804	0.46208	0.79449	2287	6	0.71781	-3.3218
RVBD1477:ripA	RVBD1477	ripA	Essential	ESD	MSMEG3145		139	1.1137e-07	3.5454e-06	0.000316	46	58	-2.434	0.16459	0.18221	0.561643	1695	49	0.80016	-2.434
RVBD2200c:ctaC	RVBD2200c	ctaC	Essential	GD	MSMEG4268	Oxidative phosphorylation	102	2.0607e-07	5.9089e-06	0.000485	47	58	-2.0775	0.82405	0.93488	1.0	3662	21	0.87187	-2.0775
RVBD1830:RVBD1830	RVBD1830	RVBD1830	Essential	ES	MSMEG3644		70	2.5254e-07	8.2725e-06	0.000642	48	42	-2.7718	0.66153	0.82889	0.975146	3356	15	0.87617	-2.7718
RVBD3587c:RVBD3587c	RVBD3587c	RVBD3587c	Essential	ES	MSMEG6081		56	2.7252e-07	3.5454e-06	0.000316	49	30	-3.2861	0.79912	0.9322	1.0	3610	7	0.65465	-3.2861
RVBD1310:atpD	RVBD1310	atpD	Essential	ES	MSMEG4936	Oxidative phosphorylation	123	3.1202e-07	5.9089e-06	0.000485	50	60	-2.2052	0.23533	0.31013	0.687009	2034	28	0.77945	-2.2052
RVBD1223:htrA	RVBD1223	htrA	Essential	ES	MSMEG5070		92	3.3143e-07	8.2725e-06	0.000642	51	53	-2.1824	0.84866	0.94971	1.0	3704	20	0.75472	-2.1824
RVBD3909:RVBD3909	RVBD3909	RVBD3909	Essential	ES	MSMEG6928		219	3.3631e-07	5.9089e-06	0.000485	52	95	-1.3898	0.26122	0.34161	0.715619	2154	64	0.55242	-1.3898
RVBD0808:purF	RVBD0808	purF	Essential	ES	MSMEG5800	"Purine metabolism,""Alanine, aspartate and glutamate metabolism"""	129	3.3978e-07	5.9089e-06	0.000485	53	70	-2.2776	0.78831	0.91505	1.0	3595	37	0.79132	-2.2776
RVBD0002:dnaN	RVBD0002	dnaN	Essential	ES	MSMEG0001	DNA replication,Mismatch repair,Homologous recombination	139	3.6613e-07	8.2725e-06	0.000642	54	72	-1.9109	0.16455	0.18221	0.561643	1694	34	0.75602	-1.9109
RVBD0383c:RVBD0383c	RVBD0383c	RVBD0383c	Essential	GD	MSMEG0736		68	3.9474e-07	1.3e-05	0.000972	55	39	-2.599	0.57034	0.75475	0.9413	3154	13	0.76396	-2.599
RVBD0638:secE1	RVBD0638	secE1	Essential	ES	MSMEG1344	Protein export,Bacterial secretion system,Quorum sensing	32	6.7778e-07	1.0636e-05	0.00081	56	23	-2.428	0.62998	0.82317	0.97298	3289	7	1.383	-2.428
RVBD3801c:fadD32	RVBD3801c	fadD32	Essential	ES	MSMEG6393		178	7.8764e-07	2.2454e-05	0.001568	57	77	-3.0764	0.038846	0.032914	0.274108	689	69	0.79874	-3.0764
RVBD3915:RVBD3915	RVBD3915	RVBD3915	Essential	ES	MSMEG6935		105	8.3737e-07	2.4817e-05	0.001677	58	58	-1.5674	0.37608	0.4803	0.805709	2600	27	0.63985	-1.5674
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	380	1.214e-06	3.4272e-05	0.002279	59	171	-1.065	0.99623	0.99973	1.0	3980	105	0.66832	-1.065
RVBD0824c:desA1	RVBD0824c	desA1	Essential	ES	MSMEG5773	Fatty acid biosynthesis,Biosynthesis of unsaturated fatty acids	58	1.2412e-06	2.009e-05	0.001451	60	29	-3.6406	0.89859	0.97468	1.0	3777	16	0.6686	-3.6406
RVBD2243:fabD	RVBD2243	fabD	Essential	ES	MSMEG4325	Fatty acid biosynthesis	66	1.2616e-06	2.4817e-05	0.001677	61	36	-2.554	0.93086	0.98567	1.0	3832	20	0.64109	-2.554
RVBD3583c:RVBD3583c	RVBD3583c	RVBD3583c	Essential	GD	MSMEG6077		33	1.4574e-06	2.2454e-05	0.001568	62	22	-2.7427	0.55087	0.75865	0.942048	3103	7	0.76627	-2.7427
RVBD0701:rplC	RVBD0701	rplC	Essential	ES	MSMEG1436	Ribosome	48	1.8476e-06	4.3726e-05	0.002818	63	29	-2.4052	0.037368	0.050125	0.323039	673	11	1.2019	-2.4052
RVBD0337c:aspC	RVBD0337c	aspC	Essential	ES	MSMEG0688	"""Alanine, aspartate and glutamate metabolism"",""Valine, leucine and isoleucine biosynthesis"",Arginine biosynthesis"	144	2.0398e-06	5.5544e-05	0.003525	64	71	-2.3586	0.43969	0.55538	0.851882	2793	45	0.78206	-2.3586
RVBD3265c:wbbL1	RVBD3265c	wbbL1	Essential	ES	MSMEG1826	Arabinogalactan biosynthesis - Mycobacterium	95	2.2978e-06	6.4998e-05	0.004004	65	41	-2.4106	0.037161	0.032299	0.272237	670	32	0.7622	-2.4106
RVBD3053c:nrdH	RVBD3053c	nrdH	Essential	ES	MSMEG2297		12	2.6984e-06	2.009e-05	0.001451	66	11	-2.6953	0.99998	0.99995	1.0	4011	0	0.0	-2.6953
RVBD3277:RVBD3277	RVBD3277	RVBD3277	Essential	ES	MSMEG1817		105	3.0471e-06	8.1543e-05	0.004744	67	50	-3.1783	0.69682	0.84653	0.981765	3438	35	0.71746	-3.1783
RVBD0903c:prrA	RVBD0903c	prrA	Essential	ES	MSMEG5662	Two-component system	70	3.6577e-06	8.1543e-05	0.004744	68	42	-1.7614	0.97651	0.99671	1.0	3930	13	0.76965	-1.7614
RVBD3436c:glmS	RVBD3436c	glmS	Essential	ES	MSMEG1568	"Amino sugar and nucleotide sugar metabolism,""Alanine, aspartate and glutamate metabolism"""	165	4.1119e-06	0.00010754	0.006007	69	73	-2.4638	0.7409	0.88265	0.999303	3510	42	0.85048	-2.4638
RVBD2890c:rpsB	RVBD2890c	rpsB	Essential	ES	MSMEG2519	Ribosome	60	5.024e-06	0.00010282	0.00582	70	36	-2.71	0.80819	0.93778	1.0	3633	13	0.72796	-2.71
RVBD2969c:RVBD2969c	RVBD2969c	RVBD2969c	Essential	ES	MSMEG2410		85	8.534e-06	0.00020445	0.010841	71	43	-2.7872	0.79879	0.92271	1.0	3609	20	0.69468	-2.7872
RVBD3682:ponA2	RVBD3682	ponA2	NonEssential	GA	MSMEG6201		15	9.7408e-06	8.1543e-05	0.004744	72	13	-1.166	0.99882	0.99777	1.0	3997	1	0.25304	-1.166
RVBD1611:trpC	RVBD1611	trpC	Essential	ES	MSMEG3219	"""Phenylalanine, tyrosine and tryptophan biosynthesis"""	76	1.0982e-05	0.00017609	0.00958	73	41	-2.0628	0.38952	0.52524	0.83588	2639	16	0.84995	-2.0628
RVBD2926c:RVBD2926c	RVBD2926c	RVBD2926c	Essential	NE	MSMEG2417		7	1.4975e-05	6.2635e-05	0.003916	74	6	-3.8826	0.99897	0.99804	1.0	3999	0	0.0	-3.8826
RVBD2166c:RVBD2166c	RVBD2166c	RVBD2166c	Essential	NE	MSMEG4236		6	1.5127e-05	3.6635e-05	0.002398	75	6	-3.5137	0.99998	0.99998	1.0	4013	0	0.0	-3.5137
RVBD2592c:ruvB	RVBD2592c	ruvB	Essential	GD	MSMEG2945	Homologous recombination	61	1.5467e-05	0.00020445	0.010841	76	34	-1.5759	0.47981	0.66809	0.90185	2926	18	0.68871	-1.5759
RVBD3807c:RVBD3807c	RVBD3807c	RVBD3807c	Essential	NE	MSMEG6402		7	1.9133e-05	8.3907e-05	0.004815	77	7	-2.6927	0.99998	0.99997	1.0	4012	0	0.0	-2.6927
RVBD2182c:RVBD2182c	RVBD2182c	RVBD2182c	Essential	ES	MSMEG4248	Glycerolipid metabolism,Glycerophospholipid metabolism	93	2.5005e-05	0.00056135	0.027029	78	48	-2.6314	0.45924	0.58425	0.865795	2853	27	0.71189	-2.6314
RVBD1699:pyrG	RVBD1699	pyrG	Essential	ES	MSMEG3746	Pyrimidine metabolism	177	3.2274e-05	0.0007268	0.033828	79	78	-1.5169	0.8373	0.943	1.0	3685	47	0.71537	-1.5169
RVBD1630:rpsA	RVBD1630	rpsA	Essential	ES	MSMEG3833	Ribosome	104	3.6595e-05	0.00089934	0.040078	80	45	-2.86	0.25536	0.33133	0.709383	2123	31	0.72269	-2.86
RVBD0060:RVBD0060	RVBD0060	RVBD0060	Essential	ES			53	4.2239e-05	0.00059207	0.027867	81	29	-2.1883	0.65025	0.83012	0.975146	3329	14	0.78531	-2.1883
RVBD2147c:RVBD2147c	RVBD2147c	RVBD2147c	Essential	ES	MSMEG4219		45	4.8982e-05	0.0005708	0.027171	82	26	-2.5815	0.93352	0.98422	1.0	3837	9	0.85105	-2.5815
RVBD1423:whiA	RVBD1423	whiA	Essential	ES	MSMEG3081		70	5.0426e-05	0.00080007	0.036429	83	38	-1.7046	0.76164	0.90265	1.0	3551	18	0.90805	-1.7046
RVBD0236A:RVBD0236A	RVBD0236A	RVBD0236A	Essential	NE	MSMEG0360		4	5.2487e-05	7.6816e-05	0.004664	84	4	-2.7542	0.99995	0.99998	1.0	4009	0	0.0	-2.7542
RVBD2196:qcrB	RVBD2196	qcrB	Essential	GD	MSMEG4263	Oxidative phosphorylation	214	5.4089e-05	0.0011617	0.049155	85	96	-2.0654	0.52861	0.67061	0.902046	3057	63	0.86443	-2.0654
RVBD1461:RVBD1461	RVBD1461	RVBD1461	Essential	ES	MSMEG3122		162	5.5105e-05	0.0011759	0.049257	86	74	-2.191	0.27897	0.36648	0.729997	2235	58	0.75969	-2.191
RVBD2846c:efpA	RVBD2846c	efpA	Essential	ES	MSMEG2619		157	6.3362e-05	0.0012846	0.052757	87	68	-2.1382	0.059136	0.055503	0.339912	880	48	0.89079	-2.1382
RVBD1825:RVBD1825	RVBD1825	RVBD1825	NonEssential	NE	MSMEG3649		8	7.1147e-05	0.00027299	0.014118	88	7	-1.0399	0.99763	0.99521	1.0	3987	0	0.0	-1.0399
RVBD3345c:PE-PGRS50	RVBD3345c	PE-PGRS50	NonEssential	NE			12	7.7869e-05	0.00041481	0.020686	89	5	-5.6299	0.24879	0.40049	0.754347	2095	2	1.057	-5.6299
RVBD1311:atpC	RVBD1311	atpC	Essential	Uncertain	MSMEG4935	Oxidative phosphorylation	49	7.895e-05	0.00095606	0.041718	90	29	-1.998	0.80508	0.93322	1.0	3627	12	0.56665	-1.998
RVBD1824:RVBD1824	RVBD1824	RVBD1824	NonEssential	NE	MSMEG3650		5	8.4469e-05	0.00021154	0.011077	91	5	-2.3606	0.99986	0.99989	1.0	4007	0	0.0	-2.3606
RVBD3842c:glpQ1	RVBD3842c	glpQ1	NonEssential	GA	MSMEG6423	Glycerophospholipid metabolism	4	8.9946e-05	0.000117	0.006449	92	2	-4.5299	0.13977	0.21133	0.594916	1530	2	0.85053	-4.5299
RVBD2193:ctaE	RVBD2193	ctaE	Essential	GD	MSMEG4260	Oxidative phosphorylation	89	9.7442e-05	0.0016533	0.065097	93	43	-2.8717	0.40917	0.53036	0.840268	2697	27	0.8278	-2.8717
RVBD1480:RVBD1480	RVBD1480	RVBD1480	Essential	ES	MSMEG3148		64	0.00010775	0.0015162	0.061072	94	36	-1.8672	0.96055	0.99274	1.0	3895	13	0.61584	-1.8672
RVBD1315:murA	RVBD1315	murA	Essential	ES	MSMEG4932	Amino sugar and nucleotide sugar metabolism,Peptidoglycan biosynthesis	120	0.00013044	0.0025586	0.090066	95	59	-1.4684	0.78054	0.9104	1.0	3585	27	0.60404	-1.4684
RVBD2256c:RVBD2256c	RVBD2256c	RVBD2256c	NonEssential	NE	MSMEG4336		5	0.00014237	0.00032972	0.016641	96	4	-2.2574	0.87065	0.83176	0.975429	3740	1	0.54714	-2.2574
RVBD6043:tRNA-Ser41	RVBD6043	tRNA-Ser41	Essential	NA			13	0.00014328	0.00074098	0.034109	97	11	-2.5573	0.19643	0.31785	0.695653	1841	2	1.5822	-2.5573
RVBD0322:udgA	RVBD0322	udgA	NonEssential	NE	MSMEG0680	Pentose and glucuronate interconversions,Ascorbate and aldarate metabolism,Amino sugar and nucleotide sugar metabolism	7	0.00014561	0.0004668	0.023005	98	3	-3.4315	0.39049	0.52364	0.834034	2642	1	0.7453	-3.4315
RVBD3258c:RVBD3258c	RVBD3258c	RVBD3258c	Essential	NE	MSMEG1833		5	0.00014723	0.00032972	0.016641	99	4	-5.1797	0.97756	0.96579	1.0	3934	0	0.0	-5.1797
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	704	0.00014876	0.0027689	0.094784	100	263	-2.2581	0.19586	0.23759	0.61724	1839	264	0.84905	-2.2581
RVBD0706:rplV	RVBD0706	rplV	Essential	ES	MSMEG1441	Ribosome	21	0.00015347	0.0010104	0.043636	101	14	-2.3714	0.77089	0.9002	1.0	3571	3	0.98729	-2.3714
RVBD3343c:PPE54	RVBD3343c	PPE54	NonEssential	NE	MSMEG0619		56	0.00016193	0.0020173	0.075451	102	27	-1.3668	0.19876	0.30312	0.681216	1855	15	0.37886	-1.3668
RVBD3781:rfbE	RVBD3781	rfbE	Essential	ES	MSMEG6366		79	0.0001783	0.0027831	0.094784	103	41	-1.1695	0.8733	0.96247	1.0	3742	18	0.79997	-1.1695
RVBD2145c:wag31	RVBD2145c	wag31	Essential	ES	MSMEG4217		89	0.00018069	0.0029887	0.100158	104	42	-2.5828	0.28915	0.3851	0.74511	2290	27	0.61944	-2.5828
RVBD1479:moxR1	RVBD1479	moxR1	Essential	ES	MSMEG3147		161	0.00019187	0.0035489	0.114356	105	63	-1.4363	0.22832	0.30411	0.682338	1990	62	0.65102	-1.4363
RVBD1304:atpB	RVBD1304	atpB	Essential	ES	MSMEG4942	Oxidative phosphorylation	78	0.00020003	0.0027713	0.094784	106	41	-1.4824	0.84245	0.95037	1.0	3695	25	0.60802	-1.4824
RVBD1094:desA2	RVBD1094	desA2	Essential	ES	MSMEG5248	Fatty acid biosynthesis,Biosynthesis of unsaturated fatty acids	67	0.00020627	0.0027098	0.094596	107	29	-3.0396	0.22325	0.31888	0.69671	1969	30	0.61768	-3.0396
RVBD3721c:dnaZX	RVBD3721c	dnaZX	Essential	ES	MSMEG6285	DNA replication,Mismatch repair,Homologous recombination	162	0.0002173	0.0038538	0.12138	108	69	-2.4942	0.38594	0.49206	0.810553	2623	48	0.76523	-2.4942
RVBD6009:tRNA-Lys10	RVBD6009	tRNA-Lys10	NonEssential	NA			10	0.00023395	0.0010932	0.046727	109	8	-2.4813	0.99483	0.99016	1.0	3977	0	0.0	-2.4813
RVBD0883c:RVBD0883c	RVBD0883c	RVBD0883c	Essential	ES	MSMEG5685		66	0.00023792	0.003036	0.100935	110	34	-2.1568	0.94165	0.98854	1.0	3849	17	0.65332	-2.1568
RVBD3459c:rpsK	RVBD3459c	rpsK	Essential	Uncertain	MSMEG1522	Ribosome	20	0.00024519	0.0016037	0.063979	111	13	-2.4071	0.97378	0.98969	1.0	3922	4	0.57278	-2.4071
RVBD1308:atpA	RVBD1308	atpA	Essential	ES	MSMEG4938	Oxidative phosphorylation	117	0.00025724	0.0045132	0.136797	112	57	-1.3878	0.18078	0.20867	0.594446	1774	34	0.57722	-1.3878
RVBD1410c:RVBD1410c	RVBD1410c	RVBD1410c	NonEssential	NE	MSMEG3069		20	0.00026174	0.0016817	0.065227	113	14	-0.87893	0.62697	0.80095	0.96383	3281	2	0.94578	-0.87893
RVBD3764c:tcrY	RVBD3764c	tcrY	Essential	NE	MSMEG4989		8	0.00034203	0.0013082	0.053206	114	7	-2.9207	0.75392	0.82576	0.973862	3537	1	1.0583	-2.9207
RVBD1690:lprJ	RVBD1690	lprJ	NonEssential	NE	MSMEG4689		5	0.00034286	0.00088988	0.040078	115	2	-4.2107	0.41906	0.50325	0.818057	2735	2	0.66135	-4.2107
RVBD3648c:cspA	RVBD3648c	cspA	NonEssential	NE	MSMEG6159		12	0.00035482	0.0018968	0.072895	116	9	-2.2216	0.99659	0.9931	1.0	3982	1	0.81079	-2.2216
RVBD0143c:RVBD0143c	RVBD0143c	RVBD0143c	NonEssential	NE	MSMEG6465		16	0.00044529	0.0024333	0.087641	117	5	-4.8981	0.36675	0.55764	0.852224	2572	7	0.41769	-4.8981
RVBD3731:ligC	RVBD3731	ligC	NonEssential	NE	MSMEG6304		13	0.0004709	0.002256	0.082899	118	3	-1.267	0.010337	0.016851	0.196627	319	9	0.73527	-1.267
RVBD0333:RVBD0333	RVBD0333	RVBD0333	NonEssential	NE	MSMEG0683		5	0.00049494	0.0012704	0.052691	119	5	-1.0367	0.99951	0.99945	1.0	4005	0	0.0	-1.0367
RVBD2252:RVBD2252	RVBD2252	RVBD2252	NonEssential	NE	MSMEG4335	Glycerolipid metabolism,Glycerophospholipid metabolism	7	0.00049842	0.0019251	0.073312	120	4	-2.1955	0.5297	0.64614	0.892714	3059	2	0.51175	-2.1955
RVBD1708:RVBD1708	RVBD1708	RVBD1708	Essential	ES	MSMEG3743		109	0.00050424	0.0077915	0.220531	121	51	-1.9723	0.88821	0.96858	1.0	3762	26	0.67864	-1.9723
RVBD0635:hadA	RVBD0635	hadA	Essential	ES	MSMEG1340		27	0.00053284	0.0037368	0.118587	122	15	-3.2475	0.35211	0.53361	0.840525	2521	10	0.6006	-3.2475
